country,year,primary,secondary,tertiary,region
colombia,1970,80,21,2,"latin america and the caribbean"
colombia,1975,88,34,5,"latin america and the caribbean"
colombia,1980,95,42,9,"latin america and the caribbean"
colombia,1985,87,44,11,"latin america and the caribbean"
colombia,1990,81,49,15,"latin america and the caribbean"
colombia,1995,81,57,17,"latin america and the caribbean"
colombia,2000,100,72,25,"latin america and the caribbean"
colombia,2005,100,80,31,"latin america and the caribbean"
colombia,2010,100,94,41,"latin america and the caribbean"
cuba,1820,0,0,0,"latin america and the caribbean"
cuba,1825,0,0,0,"latin america and the caribbean"
cuba,1830,1,0,0,"latin america and the caribbean"
cuba,1835,1,0,0,"latin america and the caribbean"
cuba,1840,1,0,0,"latin america and the caribbean"
cuba,1845,2,0,0,"latin america and the caribbean"
cuba,1850,3,0,0,"latin america and the caribbean"
cuba,1855,3,0,0,"latin america and the caribbean"
cuba,1860,5,0,0,"latin america and the caribbean"
cuba,1865,6,0,0,"latin america and the caribbean"
cuba,1870,8,0,0,"latin america and the caribbean"
cuba,1875,10,0,0,"latin america and the caribbean"
cuba,1880,13,0,0,"latin america and the caribbean"
cuba,1885,19,0,0,"latin america and the caribbean"
cuba,1890,25,0,0,"latin america and the caribbean"
cuba,1895,31,0,0,"latin america and the caribbean"
cuba,1900,37,0,0,"latin america and the caribbean"
cuba,1905,43,0,0,"latin america and the caribbean"
cuba,1910,53,0,0,"latin america and the caribbean"
cuba,1915,62,0,0,"latin america and the caribbean"
cuba,1920,64,0,0,"latin america and the caribbean"
cuba,1925,65,0,0,"latin america and the caribbean"
cuba,1930,66,0,0,"latin america and the caribbean"
cuba,1935,68,1,0,"latin america and the caribbean"
cuba,1940,69,1,0,"latin america and the caribbean"
cuba,1945,71,5,1,"latin america and the caribbean"
cuba,1950,72,6,2,"latin america and the caribbean"
cuba,1955,77,8,2,"latin america and the caribbean"
cuba,1960,88,12,2,"latin america and the caribbean"
cuba,1965,100,16,2,"latin america and the caribbean"
cuba,1970,100,17,2,"latin america and the caribbean"
cuba,1975,100,32,6,"latin america and the caribbean"
cuba,1980,97,58,19,"latin america and the caribbean"
cuba,1985,94,71,22,"latin america and the caribbean"
cuba,1990,94,75,24,"latin america and the caribbean"
cuba,1995,99,79,15,"latin america and the caribbean"
cuba,2000,98,83,24,"latin america and the caribbean"
cuba,2005,96,90,79,"latin america and the caribbean"
cuba,2010,100,87,100,"latin america and the caribbean"
ecuador,1820,0,0,0,"latin america and the caribbean"
ecuador,1825,0,0,0,"latin america and the caribbean"
ecuador,1830,0,0,0,"latin america and the caribbean"
ecuador,1835,0,0,0,"latin america and the caribbean"
ecuador,1840,0,0,0,"latin america and the caribbean"
ecuador,1845,1,0,0,"latin america and the caribbean"
ecuador,1850,1,0,0,"latin america and the caribbean"
ecuador,1855,1,0,0,"latin america and the caribbean"
ecuador,1860,2,0,0,"latin america and the caribbean"
ecuador,1865,2,0,0,"latin america and the caribbean"
ecuador,1870,3,0,0,"latin america and the caribbean"
ecuador,1875,4,0,0,"latin america and the caribbean"
ecuador,1880,5,0,0,"latin america and the caribbean"
ecuador,1885,7,0,0,"latin america and the caribbean"
ecuador,1890,11,0,0,"latin america and the caribbean"
ecuador,1895,16,0,0,"latin america and the caribbean"
ecuador,1900,20,0,0,"latin america and the caribbean"
ecuador,1905,25,0,0,"latin america and the caribbean"
ecuador,1910,29,0,0,"latin america and the caribbean"
ecuador,1915,32,0,0,"latin america and the caribbean"
ecuador,1920,35,0,0,"latin america and the caribbean"
ecuador,1925,38,0,0,"latin america and the caribbean"
ecuador,1930,41,0,0,"latin america and the caribbean"
ecuador,1935,44,0,0,"latin america and the caribbean"
ecuador,1940,47,0,0,"latin america and the caribbean"
ecuador,1945,50,0,0,"latin america and the caribbean"
ecuador,1950,53,3,0,"latin america and the caribbean"
ecuador,1955,64,5,0,"latin america and the caribbean"
ecuador,1960,64,7,0,"latin america and the caribbean"
ecuador,1965,72,11,1,"latin america and the caribbean"
ecuador,1970,78,18,4,"latin america and the caribbean"
ecuador,1975,78,27,7,"latin america and the caribbean"
ecuador,1980,85,40,27,"latin america and the caribbean"
ecuador,1985,89,44,25,"latin america and the caribbean"
ecuador,1990,89,45,23,"latin america and the caribbean"
ecuador,1995,92,48,23,"latin america and the caribbean"
ecuador,2000,100,56,29,"latin america and the caribbean"
ecuador,2005,100,61,35,"latin america and the caribbean"
ecuador,2010,100,82,42,"latin america and the caribbean"
guatemala,1820,1,0,0,"latin america and the caribbean"
guatemala,1825,1,0,0,"latin america and the caribbean"
guatemala,1830,1,0,0,"latin america and the caribbean"
guatemala,1835,2,0,0,"latin america and the caribbean"
guatemala,1840,2,0,0,"latin america and the caribbean"
guatemala,1845,3,0,0,"latin america and the caribbean"
guatemala,1850,4,0,0,"latin america and the caribbean"
guatemala,1855,5,0,0,"latin america and the caribbean"
guatemala,1860,6,0,0,"latin america and the caribbean"
guatemala,1865,7,0,0,"latin america and the caribbean"
guatemala,1870,9,0,0,"latin america and the caribbean"
guatemala,1875,11,0,0,"latin america and the caribbean"
guatemala,1880,14,0,0,"latin america and the caribbean"
guatemala,1885,17,0,0,"latin america and the caribbean"
guatemala,1890,20,0,0,"latin america and the caribbean"
guatemala,1895,19,0,0,"latin america and the caribbean"
guatemala,1900,18,0,0,"latin america and the caribbean"
guatemala,1905,17,0,0,"latin america and the caribbean"
guatemala,1910,16,0,0,"latin america and the caribbean"
guatemala,1915,15,0,0,"latin america and the caribbean"
guatemala,1920,14,0,0,"latin america and the caribbean"
guatemala,1925,16,0,0,"latin america and the caribbean"
guatemala,1930,18,0,0,"latin america and the caribbean"
guatemala,1935,20,0,0,"latin america and the caribbean"
guatemala,1940,22,0,0,"latin america and the caribbean"
guatemala,1945,24,1,0,"latin america and the caribbean"
guatemala,1950,25,2,0,"latin america and the caribbean"
guatemala,1955,30,2,0,"latin america and the caribbean"
guatemala,1960,34,6,0,"latin america and the caribbean"
guatemala,1965,39,6,0,"latin america and the caribbean"
guatemala,1970,44,6,1,"latin america and the caribbean"
guatemala,1975,49,9,1,"latin america and the caribbean"
guatemala,1980,55,12,5,"latin america and the caribbean"
guatemala,1985,61,13,5,"latin america and the caribbean"
guatemala,1990,63,16,5,"latin america and the caribbean"
guatemala,1995,67,22,6,"latin america and the caribbean"
guatemala,2000,84,34,8,"latin america and the caribbean"
guatemala,2005,96,49,18,"latin america and the caribbean"
guatemala,2010,100,63,21,"latin america and the caribbean"
guyana,1820,1,0,0,"latin america and the caribbean"
guyana,1825,1,0,0,"latin america and the caribbean"
guyana,1830,1,0,0,"latin america and the caribbean"
guyana,1835,2,0,0,"latin america and the caribbean"
guyana,1840,3,0,0,"latin america and the caribbean"
guyana,1845,3,0,0,"latin america and the caribbean"
guyana,1850,4,0,0,"latin america and the caribbean"
guyana,1855,6,0,0,"latin america and the caribbean"
guyana,1860,11,0,0,"latin america and the caribbean"
guyana,1865,16,0,0,"latin america and the caribbean"
guyana,1870,21,0,0,"latin america and the caribbean"
guyana,1875,26,0,0,"latin america and the caribbean"
guyana,1880,30,0,0,"latin america and the caribbean"
guyana,1885,35,0,0,"latin america and the caribbean"
guyana,1890,40,0,0,"latin america and the caribbean"
guyana,1895,45,0,0,"latin america and the caribbean"
guyana,1900,50,0,0,"latin america and the caribbean"
guyana,1905,55,0,0,"latin america and the caribbean"
guyana,1910,60,0,0,"latin america and the caribbean"
guyana,1915,65,0,0,"latin america and the caribbean"
guyana,1920,70,0,0,"latin america and the caribbean"
guyana,1925,75,0,0,"latin america and the caribbean"
guyana,1930,80,0,0,"latin america and the caribbean"
guyana,1935,85,0,0,"latin america and the caribbean"
guyana,1940,90,0,0,"latin america and the caribbean"
guyana,1945,95,0,0,"latin america and the caribbean"
guyana,1950,100,1,0,"latin america and the caribbean"
guyana,1955,100,2,0,"latin america and the caribbean"
guyana,1960,95,34,0,"latin america and the caribbean"
guyana,1965,100,38,0,"latin america and the caribbean"
guyana,1970,87,50,0,"latin america and the caribbean"
guyana,1975,84,50,2,"latin america and the caribbean"
guyana,1980,90,55,2,"latin america and the caribbean"
guyana,1985,91,58,2,"latin america and the caribbean"
guyana,1990,100,52,4,"latin america and the caribbean"
guyana,1995,88,69,9,"latin america and the caribbean"
guyana,2000,99,75,12,"latin america and the caribbean"
guyana,2005,100,84,15,"latin america and the caribbean"
guyana,2010,86,91,16,"latin america and the caribbean"
haiti,1820,0,0,0,"latin america and the caribbean"
haiti,1825,0,0,0,"latin america and the caribbean"
haiti,1830,0,0,0,"latin america and the caribbean"
haiti,1835,0,0,0,"latin america and the caribbean"
haiti,1840,0,0,0,"latin america and the caribbean"
haiti,1845,0,0,0,"latin america and the caribbean"
haiti,1850,0,0,0,"latin america and the caribbean"
haiti,1855,0,0,0,"latin america and the caribbean"
haiti,1860,0,0,0,"latin america and the caribbean"
haiti,1865,0,0,0,"latin america and the caribbean"
haiti,1870,0,0,0,"latin america and the caribbean"
haiti,1875,0,0,0,"latin america and the caribbean"
haiti,1880,0,0,0,"latin america and the caribbean"
haiti,1885,0,0,0,"latin america and the caribbean"
haiti,1890,0,0,0,"latin america and the caribbean"
haiti,1895,0,0,0,"latin america and the caribbean"
haiti,1900,0,0,0,"latin america and the caribbean"
haiti,1905,0,0,0,"latin america and the caribbean"
haiti,1910,0,0,0,"latin america and the caribbean"
haiti,1915,0,0,0,"latin america and the caribbean"
haiti,1920,0,0,0,"latin america and the caribbean"
haiti,1925,0,0,0,"latin america and the caribbean"
haiti,1930,0,0,0,"latin america and the caribbean"
haiti,1935,0,0,0,"latin america and the caribbean"
haiti,1940,0,0,0,"latin america and the caribbean"
haiti,1945,0,0,0,"latin america and the caribbean"
haiti,1950,23,0,0,"latin america and the caribbean"
haiti,1955,21,1,0,"latin america and the caribbean"
haiti,1960,18,0,0,"latin america and the caribbean"
haiti,1965,23,1,0,"latin america and the caribbean"
haiti,1970,22,3,0,"latin america and the caribbean"
haiti,1975,28,6,0,"latin america and the caribbean"
haiti,1980,33,11,0,"latin america and the caribbean"
haiti,1985,42,14,0,"latin america and the caribbean"
haiti,1990,26,19,1,"latin america and the caribbean"
haiti,1995,26,20,1,"latin america and the caribbean"
haiti,2000,96,24,1,"latin america and the caribbean"
haiti,2005,97,30,2,"latin america and the caribbean"
haiti,2010,98,36,2,"latin america and the caribbean"
honduras,1820,0,0,0,"latin america and the caribbean"
honduras,1825,0,0,0,"latin america and the caribbean"
honduras,1830,0,0,0,"latin america and the caribbean"
honduras,1835,0,0,0,"latin america and the caribbean"
honduras,1840,0,0,0,"latin america and the caribbean"
honduras,1845,0,0,0,"latin america and the caribbean"
honduras,1850,0,0,0,"latin america and the caribbean"
honduras,1855,0,0,0,"latin america and the caribbean"
honduras,1860,0,0,0,"latin america and the caribbean"
honduras,1865,0,0,0,"latin america and the caribbean"
honduras,1870,0,0,0,"latin america and the caribbean"
honduras,1875,0,0,0,"latin america and the caribbean"
honduras,1880,1,0,0,"latin america and the caribbean"
honduras,1885,1,0,0,"latin america and the caribbean"
honduras,1890,2,0,0,"latin america and the caribbean"
honduras,1895,2,0,0,"latin america and the caribbean"
honduras,1900,3,0,0,"latin america and the caribbean"
honduras,1905,4,0,0,"latin america and the caribbean"
honduras,1910,5,0,0,"latin america and the caribbean"
honduras,1915,7,0,0,"latin america and the caribbean"
honduras,1920,9,0,0,"latin america and the caribbean"
honduras,1925,11,0,0,"latin america and the caribbean"
honduras,1930,15,0,0,"latin america and the caribbean"
honduras,1935,18,0,0,"latin america and the caribbean"
honduras,1940,23,0,0,"latin america and the caribbean"
honduras,1945,28,0,0,"latin america and the caribbean"
honduras,1950,33,1,0,"latin america and the caribbean"
honduras,1955,41,2,0,"latin america and the caribbean"
honduras,1960,57,3,0,"latin america and the caribbean"
honduras,1965,68,3,0,"latin america and the caribbean"
honduras,1970,77,7,1,"latin america and the caribbean"
honduras,1975,71,9,3,"latin america and the caribbean"
honduras,1980,75,18,6,"latin america and the caribbean"
honduras,1985,87,22,6,"latin america and the caribbean"
honduras,1990,91,20,7,"latin america and the caribbean"
honduras,1995,98,21,8,"latin america and the caribbean"
honduras,2000,98,39,17,"latin america and the caribbean"
honduras,2005,100,57,20,"latin america and the caribbean"
honduras,2010,100,69,22,"latin america and the caribbean"
jamaica,1820,4,0,0,"latin america and the caribbean"
jamaica,1825,5,0,0,"latin america and the caribbean"
jamaica,1830,7,0,0,"latin america and the caribbean"
jamaica,1835,8,0,0,"latin america and the caribbean"
jamaica,1840,10,0,0,"latin america and the caribbean"
jamaica,1845,13,0,0,"latin america and the caribbean"
jamaica,1850,15,0,0,"latin america and the caribbean"
jamaica,1855,18,0,0,"latin america and the caribbean"
jamaica,1860,22,0,0,"latin america and the caribbean"
jamaica,1865,26,0,0,"latin america and the caribbean"
jamaica,1870,31,0,0,"latin america and the caribbean"
jamaica,1875,35,0,0,"latin america and the caribbean"
jamaica,1880,40,0,0,"latin america and the caribbean"
jamaica,1885,45,0,0,"latin america and the caribbean"
jamaica,1890,50,0,0,"latin america and the caribbean"
jamaica,1895,54,0,0,"latin america and the caribbean"
jamaica,1900,59,0,0,"latin america and the caribbean"
jamaica,1905,64,0,0,"latin america and the caribbean"
jamaica,1910,68,0,0,"latin america and the caribbean"
jamaica,1915,72,0,0,"latin america and the caribbean"
jamaica,1920,76,0,0,"latin america and the caribbean"
jamaica,1925,80,0,0,"latin america and the caribbean"
jamaica,1930,84,0,0,"latin america and the caribbean"
jamaica,1935,88,1,0,"latin america and the caribbean"
jamaica,1940,92,1,0,"latin america and the caribbean"
jamaica,1945,96,1,0,"latin america and the caribbean"
jamaica,1950,100,3,0,"latin america and the caribbean"
jamaica,1955,100,3,0,"latin america and the caribbean"
jamaica,1960,99,50,1,"latin america and the caribbean"
jamaica,1965,94,48,2,"latin america and the caribbean"
jamaica,1970,100,44,4,"latin america and the caribbean"
jamaica,1975,90,61,5,"latin america and the caribbean"
jamaica,1980,95,60,5,"latin america and the caribbean"
jamaica,1985,99,64,3,"latin america and the caribbean"
jamaica,1990,100,65,5,"latin america and the caribbean"
jamaica,1995,100,68,6,"latin america and the caribbean"
jamaica,2000,92,87,20,"latin america and the caribbean"
jamaica,2005,92,92,19,"latin america and the caribbean"
jamaica,2010,94,90,41,"latin america and the caribbean"
mexico,1820,0,0,0,"latin america and the caribbean"
mexico,1825,0,0,0,"latin america and the caribbean"
mexico,1830,1,0,0,"latin america and the caribbean"
mexico,1835,1,0,0,"latin america and the caribbean"
mexico,1840,1,0,0,"latin america and the caribbean"
mexico,1845,2,0,0,"latin america and the caribbean"
mexico,1850,3,0,0,"latin america and the caribbean"
mexico,1855,3,0,0,"latin america and the caribbean"
mexico,1860,4,0,0,"latin america and the caribbean"
mexico,1865,5,0,0,"latin america and the caribbean"
mexico,1870,7,0,0,"latin america and the caribbean"
mexico,1875,9,0,0,"latin america and the caribbean"
mexico,1880,11,0,0,"latin america and the caribbean"
mexico,1885,14,0,0,"latin america and the caribbean"
mexico,1890,17,0,0,"latin america and the caribbean"
mexico,1895,20,0,0,"latin america and the caribbean"
mexico,1900,27,0,0,"latin america and the caribbean"
mexico,1905,27,0,0,"latin america and the caribbean"
mexico,1910,31,0,0,"latin america and the caribbean"
mexico,1915,35,0,0,"latin america and the caribbean"
mexico,1920,39,0,0,"latin america and the caribbean"
mexico,1925,42,0,0,"latin america and the caribbean"
mexico,1930,46,0,0,"latin america and the caribbean"
mexico,1935,50,0,0,"latin america and the caribbean"
mexico,1940,54,0,0,"latin america and the caribbean"
mexico,1945,57,1,0,"latin america and the caribbean"
mexico,1950,61,1,0,"latin america and the caribbean"
mexico,1955,71,1,0,"latin america and the caribbean"
mexico,1960,55,5,0,"latin america and the caribbean"
mexico,1965,66,11,1,"latin america and the caribbean"
mexico,1970,81,16,2,"latin america and the caribbean"
mexico,1975,84,27,3,"latin america and the caribbean"
mexico,1980,92,44,9,"latin america and the caribbean"
mexico,1985,90,50,11,"latin america and the caribbean"
mexico,1990,89,54,12,"latin america and the caribbean"
mexico,1995,89,59,14,"latin america and the caribbean"
mexico,2000,97,68,19,"latin america and the caribbean"
mexico,2005,97,77,23,"latin america and the caribbean"
mexico,2010,100,83,26,"latin america and the caribbean"
nicaragua,1820,0,0,0,"latin america and the caribbean"
nicaragua,1825,0,0,0,"latin america and the caribbean"
nicaragua,1830,1,0,0,"latin america and the caribbean"
nicaragua,1835,1,0,0,"latin america and the caribbean"
nicaragua,1840,1,0,0,"latin america and the caribbean"
nicaragua,1845,2,0,0,"latin america and the caribbean"
nicaragua,1850,2,0,0,"latin america and the caribbean"
nicaragua,1855,3,0,0,"latin america and the caribbean"
nicaragua,1860,4,0,0,"latin america and the caribbean"
nicaragua,1865,5,0,0,"latin america and the caribbean"
nicaragua,1870,7,0,0,"latin america and the caribbean"
nicaragua,1875,9,0,0,"latin america and the caribbean"
nicaragua,1880,11,0,0,"latin america and the caribbean"
nicaragua,1885,14,0,0,"latin america and the caribbean"
nicaragua,1890,15,0,0,"latin america and the caribbean"
nicaragua,1895,16,0,0,"latin america and the caribbean"
nicaragua,1900,17,0,0,"latin america and the caribbean"
nicaragua,1905,18,0,0,"latin america and the caribbean"
nicaragua,1910,19,0,0,"latin america and the caribbean"
nicaragua,1915,20,0,0,"latin america and the caribbean"
nicaragua,1920,21,0,0,"latin america and the caribbean"
nicaragua,1925,23,0,0,"latin america and the caribbean"
nicaragua,1930,26,0,0,"latin america and the caribbean"
nicaragua,1935,30,0,0,"latin america and the caribbean"
nicaragua,1940,34,0,0,"latin america and the caribbean"
nicaragua,1945,38,1,0,"latin america and the caribbean"
nicaragua,1950,42,2,0,"latin america and the caribbean"
nicaragua,1955,46,2,0,"latin america and the caribbean"
nicaragua,1960,50,3,0,"latin america and the caribbean"
nicaragua,1965,50,6,1,"latin america and the caribbean"
nicaragua,1970,61,9,3,"latin america and the caribbean"
nicaragua,1975,64,13,5,"latin america and the caribbean"
nicaragua,1980,75,25,11,"latin america and the caribbean"
nicaragua,1985,79,23,10,"latin america and the caribbean"
nicaragua,1990,77,29,8,"latin america and the caribbean"
nicaragua,1995,92,47,12,"latin america and the caribbean"
nicaragua,2000,96,54,18,"latin america and the caribbean"
nicaragua,2005,100,63,19,"latin america and the caribbean"
nicaragua,2010,100,66,22,"latin america and the caribbean"
panama,1820,0,0,0,"latin america and the caribbean"
panama,1825,0,0,0,"latin america and the caribbean"
panama,1830,0,0,0,"latin america and the caribbean"
panama,1835,0,0,0,"latin america and the caribbean"
panama,1840,0,0,0,"latin america and the caribbean"
panama,1845,1,0,0,"latin america and the caribbean"
panama,1850,1,0,0,"latin america and the caribbean"
panama,1855,1,0,0,"latin america and the caribbean"
panama,1860,2,0,0,"latin america and the caribbean"
panama,1865,3,0,0,"latin america and the caribbean"
panama,1870,4,0,0,"latin america and the caribbean"
panama,1875,5,0,0,"latin america and the caribbean"
panama,1880,6,0,0,"latin america and the caribbean"
panama,1885,8,0,0,"latin america and the caribbean"
panama,1890,10,0,0,"latin america and the caribbean"
panama,1895,12,0,0,"latin america and the caribbean"
panama,1900,16,0,0,"latin america and the caribbean"
panama,1905,19,0,0,"latin america and the caribbean"
panama,1910,25,0,0,"latin america and the caribbean"
panama,1915,31,0,0,"latin america and the caribbean"
panama,1920,36,0,0,"latin america and the caribbean"
panama,1925,42,0,0,"latin america and the caribbean"
panama,1930,48,1,0,"latin america and the caribbean"
panama,1935,54,2,0,"latin america and the caribbean"
panama,1940,60,4,0,"latin america and the caribbean"
panama,1945,65,6,0,"latin america and the caribbean"
panama,1950,71,14,1,"latin america and the caribbean"
panama,1955,78,15,1,"latin america and the caribbean"
panama,1960,82,26,4,"latin america and the caribbean"
panama,1965,85,30,6,"latin america and the caribbean"
panama,1970,79,31,6,"latin america and the caribbean"
panama,1975,88,41,17,"latin america and the caribbean"
panama,1980,89,49,23,"latin america and the caribbean"
panama,1985,89,50,28,"latin america and the caribbean"
panama,1990,92,52,24,"latin america and the caribbean"
panama,1995,92,54,32,"latin america and the caribbean"
panama,2000,97,64,52,"latin america and the caribbean"
panama,2005,99,64,52,"latin america and the caribbean"
panama,2010,95,66,54,"latin america and the caribbean"
paraguay,1820,0,0,0,"latin america and the caribbean"
paraguay,1825,0,0,0,"latin america and the caribbean"
paraguay,1830,0,0,0,"latin america and the caribbean"
paraguay,1835,0,0,0,"latin america and the caribbean"
paraguay,1840,0,0,0,"latin america and the caribbean"
paraguay,1845,0,0,0,"latin america and the caribbean"
paraguay,1850,0,0,0,"latin america and the caribbean"
paraguay,1855,1,0,0,"latin america and the caribbean"
paraguay,1860,1,0,0,"latin america and the caribbean"
paraguay,1865,1,0,0,"latin america and the caribbean"
paraguay,1870,2,0,0,"latin america and the caribbean"
paraguay,1875,3,0,0,"latin america and the caribbean"
paraguay,1880,4,0,0,"latin america and the caribbean"
paraguay,1885,5,0,0,"latin america and the caribbean"
paraguay,1890,6,0,0,"latin america and the caribbean"
paraguay,1895,8,0,0,"latin america and the caribbean"
paraguay,1900,10,0,0,"latin america and the caribbean"
paraguay,1905,13,0,0,"latin america and the caribbean"
paraguay,1910,19,0,0,"latin america and the caribbean"
paraguay,1915,24,0,0,"latin america and the caribbean"
paraguay,1920,29,0,0,"latin america and the caribbean"
paraguay,1925,35,0,0,"latin america and the caribbean"
paraguay,1930,40,0,0,"latin america and the caribbean"
paraguay,1935,46,0,0,"latin america and the caribbean"
paraguay,1940,51,0,0,"latin america and the caribbean"
paraguay,1945,57,1,0,"latin america and the caribbean"
paraguay,1950,62,2,0,"latin america and the caribbean"
paraguay,1955,76,3,0,"latin america and the caribbean"
paraguay,1960,81,8,1,"latin america and the caribbean"
paraguay,1965,81,10,3,"latin america and the caribbean"
paraguay,1970,86,13,3,"latin america and the caribbean"
paraguay,1975,83,16,5,"latin america and the caribbean"
paraguay,1980,85,21,7,"latin america and the caribbean"
paraguay,1985,85,24,8,"latin america and the caribbean"
paraguay,1990,94,26,7,"latin america and the caribbean"
paraguay,1995,97,32,12,"latin america and the caribbean"
paraguay,2000,100,61,18,"latin america and the caribbean"
paraguay,2005,100,65,27,"latin america and the caribbean"
paraguay,2010,91,67,40,"latin america and the caribbean"
peru,1820,0,0,0,"latin america and the caribbean"
peru,1825,0,0,0,"latin america and the caribbean"
peru,1830,0,0,0,"latin america and the caribbean"
peru,1835,0,0,0,"latin america and the caribbean"
peru,1840,0,0,0,"latin america and the caribbean"
peru,1845,0,0,0,"latin america and the caribbean"
peru,1850,0,0,0,"latin america and the caribbean"
peru,1855,0,0,0,"latin america and the caribbean"
peru,1860,0,0,0,"latin america and the caribbean"
peru,1865,0,0,0,"latin america and the caribbean"
peru,1870,0,0,0,"latin america and the caribbean"
peru,1875,1,0,0,"latin america and the caribbean"
peru,1880,2,0,0,"latin america and the caribbean"
peru,1885,3,0,0,"latin america and the caribbean"
peru,1890,4,0,0,"latin america and the caribbean"
peru,1895,6,0,0,"latin america and the caribbean"
peru,1900,8,0,0,"latin america and the caribbean"
peru,1905,12,0,0,"latin america and the caribbean"
peru,1910,16,0,0,"latin america and the caribbean"
peru,1915,21,0,0,"latin america and the caribbean"
peru,1920,26,0,0,"latin america and the caribbean"
peru,1925,31,0,0,"latin america and the caribbean"
peru,1930,36,0,0,"latin america and the caribbean"
peru,1935,41,0,0,"latin america and the caribbean"
peru,1940,46,0,0,"latin america and the caribbean"
peru,1945,50,3,0,"latin america and the caribbean"
peru,1950,55,2,0,"latin america and the caribbean"
peru,1955,55,3,0,"latin america and the caribbean"
peru,1960,47,8,2,"latin america and the caribbean"
peru,1965,62,16,5,"latin america and the caribbean"
peru,1970,72,23,7,"latin america and the caribbean"
peru,1975,77,35,9,"latin america and the caribbean"
peru,1980,82,47,13,"latin america and the caribbean"
peru,1985,89,53,16,"latin america and the caribbean"
peru,1990,100,60,23,"latin america and the caribbean"
peru,1995,90,60,31,"latin america and the caribbean"
peru,2000,100,78,31,"latin america and the caribbean"
peru,2005,100,80,34,"latin america and the caribbean"
peru,2010,100,87,45,"latin america and the caribbean"
uruguay,1820,1,0,0,"latin america and the caribbean"
uruguay,1825,1,0,0,"latin america and the caribbean"
uruguay,1830,2,0,0,"latin america and the caribbean"
uruguay,1835,2,0,0,"latin america and the caribbean"
uruguay,1840,3,0,0,"latin america and the caribbean"
uruguay,1845,4,0,0,"latin america and the caribbean"
uruguay,1850,5,0,0,"latin america and the caribbean"
uruguay,1855,6,0,0,"latin america and the caribbean"
uruguay,1860,8,0,0,"latin america and the caribbean"
uruguay,1865,10,0,0,"latin america and the caribbean"
uruguay,1870,13,0,0,"latin america and the caribbean"
uruguay,1875,16,0,0,"latin america and the caribbean"
uruguay,1880,20,0,0,"latin america and the caribbean"
uruguay,1885,24,0,0,"latin america and the caribbean"
uruguay,1890,29,0,0,"latin america and the caribbean"
uruguay,1895,28,0,0,"latin america and the caribbean"
uruguay,1900,27,0,0,"latin america and the caribbean"
uruguay,1905,39,0,0,"latin america and the caribbean"
uruguay,1910,43,0,0,"latin america and the caribbean"
uruguay,1915,48,0,0,"latin america and the caribbean"
uruguay,1920,53,0,0,"latin america and the caribbean"
uruguay,1925,58,0,0,"latin america and the caribbean"
uruguay,1930,62,1,0,"latin america and the caribbean"
uruguay,1935,67,2,0,"latin america and the caribbean"
uruguay,1940,72,2,1,"latin america and the caribbean"
uruguay,1945,77,4,3,"latin america and the caribbean"
uruguay,1950,82,5,4,"latin america and the caribbean"
uruguay,1955,83,11,5,"latin america and the caribbean"
uruguay,1960,95,29,6,"latin america and the caribbean"
uruguay,1965,92,35,6,"latin america and the caribbean"
uruguay,1970,92,51,8,"latin america and the caribbean"
uruguay,1975,87,53,13,"latin america and the caribbean"
uruguay,1980,88,51,17,"latin america and the caribbean"
uruguay,1985,92,56,26,"latin america and the caribbean"
uruguay,1990,92,65,23,"latin america and the caribbean"
uruguay,1995,95,71,34,"latin america and the caribbean"
uruguay,2000,100,94,44,"latin america and the caribbean"
uruguay,2005,100,91,58,"latin america and the caribbean"
uruguay,2010,100,78,80,"latin america and the caribbean"
venezuela,1820,0,0,0,"latin america and the caribbean"
venezuela,1825,0,0,0,"latin america and the caribbean"
venezuela,1830,0,0,0,"latin america and the caribbean"
venezuela,1835,0,0,0,"latin america and the caribbean"
venezuela,1840,0,0,0,"latin america and the caribbean"
venezuela,1845,0,0,0,"latin america and the caribbean"
venezuela,1850,0,0,0,"latin america and the caribbean"
venezuela,1855,0,0,0,"latin america and the caribbean"
venezuela,1860,0,0,0,"latin america and the caribbean"
venezuela,1865,0,0,0,"latin america and the caribbean"
venezuela,1870,1,0,0,"latin america and the caribbean"
venezuela,1875,1,0,0,"latin america and the caribbean"
venezuela,1880,3,0,0,"latin america and the caribbean"
venezuela,1885,4,0,0,"latin america and the caribbean"
venezuela,1890,5,0,0,"latin america and the caribbean"
venezuela,1895,6,0,0,"latin america and the caribbean"
venezuela,1900,8,0,0,"latin america and the caribbean"
venezuela,1905,10,0,0,"latin america and the caribbean"
venezuela,1910,11,0,0,"latin america and the caribbean"
venezuela,1915,8,0,0,"latin america and the caribbean"
venezuela,1920,5,0,0,"latin america and the caribbean"
venezuela,1925,17,0,0,"latin america and the caribbean"
venezuela,1930,30,0,0,"latin america and the caribbean"
venezuela,1935,43,0,0,"latin america and the caribbean"
venezuela,1940,56,0,0,"latin america and the caribbean"
venezuela,1945,68,0,0,"latin america and the caribbean"
venezuela,1950,81,2,0,"latin america and the caribbean"
venezuela,1955,72,3,0,"latin america and the caribbean"
venezuela,1960,91,13,2,"latin america and the caribbean"
venezuela,1965,87,19,4,"latin america and the caribbean"
venezuela,1970,86,26,9,"latin america and the caribbean"
venezuela,1975,89,37,15,"latin america and the caribbean"
venezuela,1980,95,37,17,"latin america and the caribbean"
venezuela,1985,99,42,21,"latin america and the caribbean"
